IM,DCR,P,Upper,Lower
0.39,0.2812764769258512,3.878165756249688e-06,0.000258488977382589,2.227415061760472e-08
0.4,0.28829598278320145,5.801961200308939e-06,0.0003560213176536331,3.624252528791583e-08
0.41000000000000003,0.2953108579375023,8.534372482860179e-06,0.0004831767934997632,5.785580857644e-08
0.42000000000000004,0.30232121829968656,1.2355121663794087e-05,0.0006467228049773152,9.071134966937824e-08
0.43,0.3093271741884182,1.76196633857176e-05,0.0008544124952531713,1.398299983364216e-07
0.44,0.3163288307237087,2.4773611735550573e-05,0.0011150181764868164,2.1211319753232872e-07
0.45,0.32332628818450787,3.436850416681867e-05,0.00143834789357169,3.1691153042285313e-07
0.46,0.3303196423342961,4.707876142826054e-05,0.0018352436002422715,4.667222264480017e-07
0.47000000000000003,0.33730898471817294,6.371965411977258e-05,0.0023175599375394526,6.780337367460645e-07
0.48000000000000004,0.3442944029344925,8.526604058409092e-05,0.0028981231500909586,9.723356892438207e-07
0.49,0.3512759808837104,0.00011287159908446416,0.0035906702276659744,1.3773122718479504e-06
0.5,0.35825379899678167,0.00014788824118484888,0.004409768896134111,1.9282363244618914e-06
0.51,0.3652279344451633,0.00019188536427213978,0.005370719583933606,2.6695801174670815e-06
0.52,0.3721984613342377,0.0002466685802855969,0.006489440941233564,3.6568569424643167e-06
0.53,0.37916545088175735,0.00031429754567538205,0.007782340876524878,4.9587052442294125e-06
0.54,0.3861289715827327,0.0003971025147970326,0.009266175390471728,6.659224102181433e-06
0.55,0.39308908936202436,0.000497699245429813,0.010957897724237437,8.860565463363635e-06
0.56,0.400045867715765,0.0006190019006395287,0.012874500497323901,1.1685784691064932e-05
0.5700000000000001,0.4069993678426113,0.0007642336152621113,0.015032853589466974,1.5281946792055077e-05
0.5800000000000001,0.4139496487657257,0.0009369344270880191,0.017449540526167692,1.982348120131579e-05
0.59,0.42089676744628834,0.0011409663114017282,0.020140696063997484,2.5515773325988433e-05
0.6,0.4278407788892635,0.0013805151017437915,0.023121847547512675,3.259897627664151e-05
0.61,0.4347817362420675,0.0016600891283768938,0.02640776243317608,4.135202144429096e-05
0.62,0.44171969088672464,0.0019845144576573098,0.030012304156511828,5.2096801917202195e-05
0.63,0.44865469252603707,0.0023589266690311824,0.03394829826643995,6.520249827168208e-05
0.64,0.45558678926424884,0.0027887591604119867,0.038227410474860064,8.109001211059723e-05
0.65,0.462516027682634,0.0032797280260361953,0.04286003797915948,0.00010023646894988989
0.66,0.46944245291040343,0.003837813602417898,0.047855215118843435,0.00012317974874562765
0.67,0.4763661086912847,0.004469238826725886,0.05322053413250641,0.00015052299957990742
0.68,0.4832870374461023,0.00518044459692031,0.058962081494538916,0.0001829390878391235
0.6900000000000001,0.4902052803316512,0.005978062363587236,0.06508439003790831,0.0002211749366654176
0.7000000000000001,0.4971208772961358,0.006868884219027581,0.07159040681466586,0.0002660557035709907
0.7100000000000001,0.5040338671314192,0.007859830779372964,0.07848147641307841,0.00031848874789101487
0.72,0.5109442875223105,0.00895791718004434,0.08575733924206141,0.0003794673392165127
0.73,0.5178521750930956,0.010170217523610772,0.09341614411158322,0.0004500740590833122
0.74,0.5247575654515004,0.011503828132044473,0.10145447428279497,0.0005314838499744505
0.75,0.5316604932302644,0.012965829962625736,0.10986738603395613,0.00062496666808787
0.76,0.5385609921264798,0.014563250548544368,0.11864845868728086,0.000731889699285515
0.77,0.5454590949388484,0.016303025821887807,0.12778985496664919,0.0008537191011226577
0.78,0.5523548336029898,0.018191962168578022,0.13728239050525404,0.000992021237798756
0.79,0.5592482392249267,0.020236699052360658,0.14711561129396006,0.0011484633792095357
0.8,0.5661393421128642,0.022443672528642784,0.15727787785344566,0.001324813839946466
0.81,0.5730281718073689,0.024819079949325334,0.1677564549239277,0.0015229415390139059
0.8200000000000001,0.5799147571100486,0.027368846137310877,0.17853760549320885,0.0017448149661445805
0.8300000000000001,0.5867991261108239,0.030098591284608688,0.1896066880246845,0.001992500545819626
0.8400000000000001,0.5936813062138759,0.033013600801429344,0.20094825579956394,0.002268160395370326
0.85,0.6005613241623516,0.03611879731586035,0.21254615734975285,0.0025740494787877453
0.86,0.6074392060618978,0.0394187149951191,0.22438363702755265,0.002912512163030179
0.87,0.6143149774030937,0.042917476330442135,0.23644343483364316,0.0032859781886368403
0.88,0.6211886630828458,0.046618771498795626,0.24870788470396032,0.0036969580712756015
0.89,0.6280602874248029,0.05052584038615929,0.26115901053744717,0.004148037955423087
0.9,0.6349298741988489,0.054641457329480454,0.27377861932883873,0.004641873945654871
0.91,0.6417974466397224,0.0589679186077943,0.2865483908523333,0.005181185944973186
0.92,0.6486630274648127,0.06350703268772943,0.2994499634221762,0.005768751033190656
0.93,0.6555266388911779,0.06826011320485091,0.31246501533385823,0.0064073964215943914
0.9400000000000001,0.662388302651825,0.07322797464021491,0.3255753416640855,0.007099992022917917
0.9500000000000001,0.6692480400112935,0.0784109306312418,0.3387629261782815,0.007849442678036184
0.9600000000000001,0.676105871780578,0.08380879483765385,0.3520100081606624,0.008658680082763846
0.97,0.682961818331426,0.08942088426681549,0.3652991440435295,0.009530654459677964
0.98,0.6898158996100406,0.0952460249483994,0.3786132637691251,0.010468326021006766
0.99,0.6966681351502216,0.10128255983586854,0.39193572186905024,0.011474656269333737
1.0,0.7035185440859717,0.10752835880178302,0.4052503432928128,0.012552599183173646
1.01,0.710367145163595,0.11398083058537878,0.4185414640585786,0.01370509233439938
1.02,0.7172139567533135,0.12063693654413071,0.4317939668357552,0.014935047984055498
1.03,0.7240589968604245,0.12749320605605302,0.44499331160077354,0.016245344202307013
1.04,0.7309022831360235,0.1345457534161758,0.4581255615345613,0.017638816057164844
1.05,0.737743832887309,0.1417902960688942,0.47117740435293765,0.019118246915226796
1.06,0.7445836630874954,0.14922217401758264,0.4841361692797833,0.02068635989600512
1.07,0.7514217903853473,0.15683637025388392,0.4969898398875936,0.02234580951950278
1.08,0.7582582311143558,0.16462753205131342,0.5097270630412202,0.02409917358458024
1.09,0.7650930013015723,0.17258999297112237,0.522337154188545,0.025948945313355593
1.1,0.7719261166761169,0.18071779543262984,0.5348100992467779,0.027897525794424022
1.11,0.778757592677374,0.18900471370533667,0.5471365533353522,0.02994721675510282
1.12,0.7855874444628917,0.19744427718595614,0.5593078366062756,0.03210021369023036
1.1300000000000001,0.7924156869159975,0.20602979382992692,0.5713159274205709,0.0343585993722966
1.1400000000000001,0.7992423346531407,0.21475437361389893,0.5831534531153573,0.03672433776488584
1.1500000000000001,0.8060674020309785,0.2236109519130109,0.5948136786004675,0.03919926835859576
1.1600000000000001,0.8128909031532109,0.23259231268439184,0.6062904930164562,0.041785100945774076
1.17,0.8197128518771807,0.24169111135615967,0.6175783946777145,0.044483410847621065
1.18,0.8265332618202456,0.2508998973291378,0.6286724745153102,0.04729563460444536
1.19,0.8333521463659321,0.2602111360065194,0.6395683982243601,0.050223066137162466
1.2,0.8401695186698821,0.2696172302746994,0.6502623873103621,0.05326685338550064
1.21,0.8469853916656007,0.27911054136639973,0.6607511992181304,0.05642799542584303
1.22,0.8537997780700105,0.288683409044973,0.6710321067159178,0.059707340069193676
1.23,0.8606126903888244,0.29832817105637344,0.681102876696145,0.06310558193743757
1.24,0.8674241409217426,0.30803718180262746,0.6909617485429317,0.06662326101385586
1.25,0.8742341417674795,0.3178028301977365,0.7006074122054918,0.07026076166178163
1.26,0.8810427048286301,0.32761755667375425,0.710038986105484,0.07401831210334453
1.27,0.8878498418163799,0.33747386931126033,0.7192559949956527,0.0778959843484438
1.28,0.8946555642550661,0.3473643590746085,0.7282583478766478,0.08189369456243423
1.29,0.901459883486595,0.3572817141381245,0.7370463160687919,0.08601120385948946
1.3,0.9082628106747216,0.3672187332948692,0.7456205115258444,0.09024811950723771
1.31,0.9150643568091971,0.3771683384446549,0.7539818654684949,0.09460389652703544
1.32,0.9218645327097876,0.38712358616269793,0.7621316074064541,0.09907783967316292
1.33,0.9286633490301726,0.39707767835463104,0.7700712446096045,0.10366910577327915
1.34,0.9354608162617223,0.40702397200755225,0.7778025420807301,0.10837670641167063
1.35,0.9422569447371646,0.41695598805039974,0.7853275030748947,0.11319951093615505
1.36,0.9490517446341405,0.42686741934018574,0.7926483502035533,0.11813624976895792
1.37,0.9558452259786556,0.4367521377935337,0.7997675071549804,0.12318551800146366
1.3800000000000001,0.9626373986484285,0.4466042006855362,0.8066875810565631,0.12834577925244206
1.3900000000000001,0.969428272376144,0.4564178561402136,0.8134113454989396,0.13361536976916832
1.4000000000000001,0.9762178567526096,0.46618754783879385,0.8199417242368259,0.1389925027507689
